persona_id,persona,engaging,coherence,sum
334,i hope to retire to florida .,0.38177065875424887,0.7109376420103217,1.0927083007645706
335,i hope to someday compete professionally or atleast qualify for an event .,0.39956479809916345,0.725012072284926,1.1245768703840895
336,i hope to travel the world one day .,0.4504139154305449,0.7275685823012736,1.1779824977318185
337,"i hope to visit quebec , canada someday .",0.3732783492450835,0.7141613982666968,1.0874397475117803
338,i i love logical and rational thinking .,0.369427826586616,0.724401021427866,1.093828848014482
339,i joined a new team last month .,0.347513695989619,0.710445330063294,1.057959026052913
340,i just accepted a job at the elementary school in my hometown .,0.40141176063843886,0.703224641448287,1.1046364020867259
341,i just bought a new house with my partner .,0.3893760796854622,0.7286080814309344,1.1179841611163965
342,i just bought a new pair of sneakers and they feel great .,0.3825753163328045,0.7223717233309799,1.1049470396637844
343,i just bought new hoop earrings .,0.2869170908234082,0.7119501612005479,0.9988672520239561
344,i just finished training as a security guard .,0.46246507589967223,0.6526939743800995,1.1151590502797717
345,i just got a new sweater .,0.389228580861527,0.7335039830477399,1.122732563909267
346,i just got my rejection letter from the gifted program .,0.4575659812799131,0.697868092637691,1.155434073917604
347,i just moved from va to pa .,0.3532792369296658,0.7048927580308373,1.058171994960503
348,i just moved into an apartment within the vicinity of my new job .,0.4802530136075802,0.7499492676943191,1.2302022813018993
349,i just moved into my first home .,0.41822584737383295,0.7353231703782512,1.1535490177520842
350,i just moved to los angeles from tokyo .,0.4106143208373396,0.7270300557129303,1.13764437655027
351,i just started dating someone new .,0.40409592215291923,0.725744156654855,1.1298400788077743
352,i just started the tenth grade and my concentration is in science .,0.33330658802879043,0.6733386219398199,1.0066452099686103
353,i just took a trip to london .,0.4293943354205112,0.7264155151515297,1.1558098505720409
354,i just want my voice to be heard .,0.3553734940869617,0.7514237033356039,1.1067971974225657
355,i kayak at the lake on weekends .,0.3335901824357279,0.6456205857750774,0.9792107682108053
356,i keep my hair cut very short .,0.36853347946089343,0.7520026094316563,1.1205360888925497
357,i know how to count cards in blackjack .,0.3016291289277433,0.6802395403487935,0.9818686692765368
358,i know how to drive a stickshift .,0.37265192495760857,0.7231283188139059,1.0957802437715145
359,i know karate .,0.33789807631546864,0.7376761840305335,1.0755742603460021
360,i lay awake at night so i can watch the stars .,0.2680611830437556,0.6699217613881956,0.9379829444319512
361,i learned how to reads when i was three .,0.3084254433088063,0.7132939007319692,1.0217193440407755
362,i lease my car .,0.37453788051425363,0.761815040475085,1.1363529209893386
363,i leave the dogs home when i visit my parents .,0.31044930041389307,0.7631796416726502,1.0736289420865432
364,"i lift weights , but i never do squats .",0.4376999794440053,0.6690456834888323,1.1067456629328376
365,i like action movies .,0.26102992664891644,0.6948380860204679,0.9558680126693844
366,i like antiques .,0.384541768940835,0.7521368057550717,1.1366785746959067
367,i like barbies .,0.269933387524361,0.7360274153870705,1.0059608029114315
368,i like baths .,0.26368699698286946,0.7248273119184887,0.9885143089013582
369,i like being weird .,0.30466888258160907,0.682595409305577,0.9872642918871861
370,i like books about trains .,0.2641609271631751,0.6767262927810407,0.9408872199442158
371,i like candy and soda .,0.23167547166667646,0.697048046047712,0.9287235177143884
372,i like canning and whittling .,0.3199575949984137,0.7108765818938991,1.0308341768923128
373,i like chicken nuggets .,0.2497959256907052,0.7189294020890884,0.9687253277797936
374,i like classic radio programs .,0.2953406179367448,0.6779957185856347,0.9733363365223795
375,i like collectible dragon ball z figures .,0.2622675368729688,0.6637267946512111,0.9259943315241799
376,i like collecting rocks .,0.2543458247673698,0.6820891052138904,0.9364349299812602
377,i like cosplay .,0.24464789003468468,0.6477432450017204,0.8923911350364051
378,i like crab dipped in butter .,0.25267895949218655,0.7218026981636285,0.9744816576558151
379,i like cupcakes .,0.3145365575328469,0.7254641235394956,1.0400006810723426
380,i like doing the treadmill and rowing machine .,0.3579642158874776,0.7232344505652009,1.0811986664526785
381,i like donuts .,0.3144975724972028,0.7487687316752272,1.06326630417243
382,"i like dr pepper and black jack gum , but not together .",0.23490758935076883,0.6862255192236262,0.921133108574395
383,i like drinking expensive wine .,0.2751824445913371,0.7024817676165185,0.9776642122078556
384,i like early 2000s indie music .,0.24766366497351555,0.721422798994297,0.9690864639678125
385,i like eating fresh mangoes in the morning .,0.21157963530276902,0.6600939336640295,0.8716735689667985
386,i like eating pretzels .,0.2875904794454982,0.6914970309026103,0.9790875103481085
387,i like every post i see on social media .,0.37617761901492486,0.7436984987416508,1.1198761177565757
388,i like fantasizing .,0.2977202455003862,0.7560660772123811,1.0537863227127673
389,i like fitness .,0.34311972025898285,0.718367505975948,1.0614872262349309
390,i like free diving .,0.2590320606032037,0.6672791818987207,0.9263112425019244
391,i like fruit .,0.25187037545765634,0.7217766372868937,0.97364701274455
392,i like getting packages in the mail .,0.40297459409339353,0.7428379183756988,1.1458125124690923
393,i like going barefoot .,0.3039303467339778,0.7165109201450832,1.020441266879061
394,i like going to canada .,0.33927972060337197,0.6739313565885823,1.0132110771919542
395,i like going to foreign countries .,0.4279782314370095,0.6976900712925271,1.1256683027295367
396,i like going to the moives .,0.31086833579684026,0.7382691317698118,1.049137467566652
397,i like going to the moves .,0.2889022015660885,0.7212666338430154,1.0101688354091038
398,i like green apples .,0.2609371680991899,0.7377724798543568,0.9987096479535467
399,i like having fried fish for supper .,0.25135178909476963,0.7037017366474174,0.955053525742187
400,i like having my back scratched .,0.33560497602957184,0.7500777675195422,1.085682743549114
401,i like italian cousine .,0.3237302496054326,0.6988124304079975,1.02254268001343
402,i like italian cusine .,0.314609188666509,0.6808936807988175,0.9955028694653265
403,i like jogging in my spare time .,0.41940954895471805,0.699517335618566,1.118926884573284
404,i like lightning mcqueen .,0.2820531588549784,0.7693534240979716,1.05140658295295
405,i like lizards .,0.2672598595272575,0.7444575443103076,1.0117174038375651
406,i like makeup .,0.32434665340406355,0.727054087030865,1.0514007404349286
407,i like meditation .,0.39264119963991106,0.7213391727409544,1.1139803723808654
408,"i like painting , i can cook well .",0.2702985668183828,0.6770337430489235,0.9473323098673063
409,i like playing ultimate in the park with my guys sometimes .,0.22823995036742417,0.6848919888726925,0.9131319392401167
410,i like potatoes .,0.26290812559454935,0.7203368716764089,0.9832449972709583
411,i like rollerblading .,0.28755825744156027,0.7037300918627807,0.991288349304341
412,i like smoking weed .,0.28489969838847173,0.6877507974893433,0.972650495877815
413,i like spreading laughter and love everywhere i go .,0.27760397428573924,0.7169290756828559,0.9945330499685952
414,i like sprite soda .,0.2686980950529687,0.6937031540373937,0.9624012490903624
415,i like standing in the rain .,0.23358522063790588,0.6709649897165946,0.9045502103545005
416,i like tailgate parties .,0.2102487001066038,0.6485997942352242,0.858848494341828
417,i like tall men .,0.3022981113244896,0.7222670941878278,1.0245652055123173
418,i like the flintstones .,0.226437225304835,0.6891873182273685,0.9156245435322035
419,i like the internet .,0.3470267011798569,0.7002688315776595,1.0472955327575164
420,i like the movie godfather .,0.22066753248509485,0.6656133771789428,0.8862809096640376
421,i like the music group the backstreet boys .,0.2171586725380621,0.684828705298969,0.9019873778370311
422,i like things in organized .,0.4072919877944514,0.7667218419419441,1.1740138297363956
423,i like things that explode .,0.344741580192931,0.7536612901130866,1.0984028703060176
424,i like thomas the tank engine .,0.25911214189545717,0.7191370242417179,0.978249166137175
425,i like to arm wrestle .,0.2524955702938314,0.6748796370775381,0.9273752073713695
426,i like to attend wine tours .,0.23297949437983334,0.6808608481660485,0.9138403425458819
427,i like to bake brownies .,0.2816719607435516,0.6284259982521689,0.9100979589957205
428,i like to bowl .,0.2224419764788763,0.665716761852309,0.8881587383311853
429,i like to come up with new hairstyles .,0.387811710817914,0.7334591253365943,1.1212708361545083
430,i like to cook breakfast on sundays .,0.3458034166324069,0.6282971967343656,0.9741006133667724
431,i like to cook stews .,0.28307400555422646,0.6554320542200003,0.9385060597742267
432,i like to cook with food i grow in my garden .,0.2900215635272616,0.6701641803551865,0.9601857438824482
433,i like to create websites .,0.37938240281437174,0.7093766970692741,1.0887590998836458
434,i like to do crafts .,0.3602194113882433,0.7146752060156132,1.0748946174038565
435,i like to donate time and money to charity .,0.3988952914260153,0.6803810199498912,1.0792763113759065
436,i like to dress up for other people .,0.4032953759524389,0.681633866070797,1.084929242023236
437,i like to drink chai tea before bed every night .,0.2955381310530356,0.6848093716153016,0.9803475026683373
438,i like to drive for hours .,0.4092227061955782,0.7091706210017037,1.118393327197282
439,i like to eat cheetos .,0.23845207264457713,0.6882087090980349,0.926660781742612
440,i like to eat chocolate candy .,0.22816884877101984,0.6867209656702471,0.9148898144412669
441,i like to eat hamburgers and french fries .,0.3020421952351171,0.7056273060825333,1.0076695013176504
442,i like to eat hard boiled eggs .,0.30977868599438807,0.699517527837088,1.009296213831476
443,i like to eat the skin of the apple .,0.22863336576119764,0.6957738626588252,0.9244072284200229
444,i like to fly kites .,0.28989173510854016,0.715274934564377,1.0051666696729171
445,i like to give them sassy sounding names that actually help people think nice things .,0.2933799922866456,0.7330631560043912,1.0264431482910368
446,i like to go fishing on my viking boat .,0.237070926825254,0.6680566335026015,0.9051275603278555
447,i like to go hiking in the mornings to see the sunset .,0.32014840773990727,0.6534858607246861,0.9736342684645933
448,i like to go to the casino on weekends .,0.38484086199241574,0.6723978501347574,1.0572387121271731
449,i like to go to the gym and work out .,0.4018674100007047,0.6688447104490933,1.070712120449798
450,i like to go to the opera .,0.26229835353660746,0.6909068269096679,0.9532051804462753
451,i like to grow my own herbs and vegetables in my garden .,0.3298751037546026,0.6781054447362749,1.0079805484908775
452,i like to invest in the stock market .,0.41754007170311525,0.6505064141681487,1.068046485871264
453,i like to kayak .,0.2652684439854056,0.6777866671939137,0.9430551111793193
454,i like to keep my stockpile organised .,0.48902690408795024,0.721432341714717,1.2104592458026673
455,i like to listen to someone else reading a book .,0.31564719763264293,0.7117303104339499,1.0273775080665928
456,i like to live off of the land .,0.36468846776188,0.7275348380062496,1.0922233057681296
457,i like to look at blocks and sing about letters .,0.27980856073918403,0.7066436885934309,0.9864522493326149
458,i like to make boats on the weekends .,0.3726377581260749,0.6978096520697363,1.0704474101958112
459,i like to make cellphone apps that would help heal our world .,0.36001576630951604,0.6999662358086312,1.0599820021181472
460,i like to make fresh pies .,0.28103824253048515,0.6980243399493702,0.9790625824798553
461,i like to make my own coffee .,0.3623287574846472,0.6657138321156708,1.028042589600318
462,i like to make time stop .,0.36058401401533047,0.7225148429679393,1.0830988569832698
463,i like to party .,0.2569118695319048,0.6486906848854233,0.9056025544173281
464,i like to pickle eggs .,0.23027470613305923,0.6504126573763642,0.8806873635094234
465,i like to place blame on other people even when i know it is my fault .,0.3727077689363796,0.7299771790139857,1.1026849479503653
466,i like to play sports and get fresh air .,0.3279914800586994,0.7208638769452591,1.0488553570039585
467,i like to race go carts .,0.29154447051041643,0.7106133097665861,1.0021577802770025
468,i like to race rc cars .,0.30248711993772304,0.6857036816620621,0.9881908015997851
469,i like to refurbish classic cars .,0.4402212647437409,0.6921276984116957,1.1323489631554366
470,i like to remodel homes .,0.4773294130936847,0.6277363837912162,1.105065796884901
471,i like to run so that i can clear my head .,0.4562095027649775,0.689447828516677,1.1456573312816545
472,i like to shoot a bow .,0.271663115840056,0.6727196870433545,0.9443828028834105
473,i like to shop at goodwill .,0.3264669444106403,0.6657403696472102,0.9922073140578505
474,i like to sit on couch all day .,0.40076506214609253,0.7209361755149075,1.121701237661
475,i like to smell my own farts .,0.2698103807888401,0.702182203742268,0.9719925845311082
476,i like to stay fit .,0.3883587455020461,0.7217964473668417,1.1101551928688878
477,i like to take cold showers .,0.33466552335448796,0.704096343436504,1.038761866790992
478,i like to take drives in the country .,0.41579339990130393,0.66127893460731,1.077072334508614
479,i like to talk but people have a hard time understanding .,0.4388177411055949,0.7421103841707009,1.1809281252762958
480,i like to tan in tanning beds .,0.2428714004709036,0.6774305948001711,0.9203019952710747
481,i like to think about what it would be like to be an artist .,0.33343083862564526,0.7167508261081821,1.0501816647338273
482,i like to train dogs .,0.2775378049482242,0.6700164689646044,0.9475542739128286
483,i like to try different beers from various countries .,0.2967254352552118,0.7242882169689437,1.0210136522241555
484,i like to use a lot of exclamation marks when i type .,0.35124746260407846,0.7542006356416096,1.105448098245688
485,i like to use candles instead of lights .,0.30188631961209467,0.7460202677093548,1.0479065873214495
486,i like to visit places around the world .,0.4341552102669084,0.6803940514887472,1.1145492617556556
487,i like to vote .,0.3354132473032223,0.7247496879617756,1.060162935264998
488,i like to watch ma .,0.22665435246381094,0.7044325245467462,0.9310868770105571
489,i like to watch people pray together .,0.2785280298885482,0.6617223366229155,0.9402503665114637
490,i like to work out at the gym to christian electronic dance music .,0.3178172750376689,0.6756019382855811,0.99341921332325
491,i like to work puzzles .,0.35353442954146885,0.6920221482478155,1.0455565777892843
492,i like to work with acrylics .,0.4039506174849521,0.7039268776138101,1.1078774950987622
493,i like to workout a a times a week .,0.4174216738756513,0.689363087644324,1.1067847615199753
494,i like to write my own songs .,0.285513942126272,0.6593663348062364,0.9448802769325084
495,i like victorian things .,0.3064142518742301,0.7401513701574913,1.0465656220317214
496,i like vintage furniture .,0.3547349547770864,0.7440445971765257,1.098779551953612
497,i like watching action adventure movies and eating popcorn .,0.22679052473904449,0.6536893222300932,0.8804798469691377
498,i like watching videos of surgery .,0.2882556092226878,0.6613495984224755,0.9496052076451633
499,i like watching war documentaries .,0.3188595398896723,0.6733945818314737,0.992254121721146
500,"i like wide , open spaces .",0.32463091331737814,0.7593643930831604,1.0839953064005385
501,i listen to a fall out boy record every day .,0.23257325233862503,0.6869924065837267,0.9195656589223518
502,i listen to a lot of strange music .,0.301513737274945,0.7062929696871834,1.0078067069621284
503,i listen to katie perry while in the shower .,0.22038936190801905,0.7116377703086982,0.9320271322167173
504,i listen to podcasts .,0.3613274897033989,0.7221084572438485,1.0834359469472474
505,"i listen to techno music , exclusively .",0.2400825449367403,0.7011440990345363,0.9412266439712766
506,i live a lie .,0.3065445455322333,0.7266455616627354,1.0331901071949687
507,i live close to the coast .,0.33220865231123753,0.7404451319775944,1.072653784288832
508,i live down the street from miley cyrus and pnb rock .,0.3470922396845708,0.7389005436252774,1.0859927833098482
509,i live in a bad neighborhood .,0.4562868906141375,0.7105312903177037,1.1668181809318412
510,i live in a house with a yard .,0.37545736060565105,0.7208382543103653,1.0962956149160163
511,i live in a medium sized city .,0.4291334616318636,0.717119284342516,1.1462527459743796
512,i live in a retirement home .,0.39244981927549816,0.7174906398386156,1.1099404591141138
513,i live in a suburb of boston .,0.43323728194081923,0.7361971196769446,1.1694344016177638
514,i live in a tiny house to save money .,0.4939232002834615,0.6996052080962727,1.1935284083797342
515,i live in ahuge mansion .,0.37731174645523424,0.7358720890188124,1.1131838354740466
516,i live in alaska .,0.3539469953539083,0.7194047500292982,1.0733517453832064
517,i live in california but the recording artist market was dead last year .,0.409157195554144,0.7143396143306973,1.1234968098848412
518,i live in cape hatteras .,0.37200588105770294,0.7112918301008904,1.0832977111585933
519,"i live in celebration , florida .",0.25726648502313765,0.6683564095737893,0.9256228945969269
520,i live in chicago .,0.39784860564395785,0.7261626040690317,1.1240112097129895
521,i live in colorado .,0.3573800256708637,0.7070471222837114,1.064427147954575
522,i live in japan and own the biggest mansion in the country .,0.373717452166602,0.7330582262447933,1.1067756784113953
523,i live in kansas .,0.36994158288871404,0.7250241107276452,1.0949656936163592
524,i live in my foreign car outside los angeles .,0.35562898589341785,0.7403204182492118,1.0959494041426296
525,i live in nashville .,0.42303155350964516,0.7178288757995688,1.140860429309214
526,i live in new york and i love the local shops around here .,0.4841066381595738,0.6684960952450183,1.152602733404592
527,i live in north dakota .,0.43317734425727394,0.7233059802751995,1.1564833245324735
528,i live in pittsburgh .,0.41413729352279915,0.711257239432598,1.1253945329553972
529,"i live in springfield , mo .",0.4104680765522062,0.7105780117180984,1.1210460882703046
530,i live in the cloud .,0.21945425337253255,0.6928749719554617,0.9123292253279942
531,i live in the great white north .,0.2574209962513123,0.699126355136741,0.9565473513880534
532,i live in vermont .,0.3872926658659708,0.7130998472803185,1.1003925131462893
533,"i live in vienna , austria now .",0.4757787167945935,0.7188383384354893,1.1946170552300828
534,i live life to its fullest .,0.3816764931725629,0.7316060413522791,1.113282534524842
535,i live near a park .,0.3328521623443521,0.7417453982388906,1.0745975605832427
536,i live near the ocean .,0.2844990986486664,0.7314167383055974,1.0159158369542638
537,i live on a beet farm .,0.3397869458167406,0.7230268189578055,1.0628137647745461
538,i live on a ranch .,0.3575174006546149,0.710795929854612,1.068313330509227
539,i live on a small farm in ohio .,0.4243172563583357,0.7050152219535448,1.1293324783118805
540,i live on an island .,0.36996515919963713,0.7154976965048263,1.0854628557044634
541,i live to not disappoint my loved ones .,0.35021671512004104,0.7643585932910355,1.1145753084110765
542,i live walking distance from work .,0.4304314971996064,0.7453382218468505,1.1757697190464569
543,i live with my husband in pennsylvania .,0.3877850996796042,0.722782772107621,1.1105678717872252
544,i live with my paps and grandma .,0.2966200603659672,0.7437482071381964,1.0403682675041637
545,i live with my sisters and they provide me with all my needs .,0.35393340797600104,0.7326808117004475,1.0866142196764486
546,i lived most of my life not knowing who bob marley was .,0.26388358934491407,0.7517488565008534,1.0156324458457675
547,i look forward to eating at restaurants .,0.39016796094801975,0.7029697846091949,1.0931377455572147
548,i look forward to retiring .,0.4537269410502631,0.6645279632865595,1.1182549043368226
549,i loove zumba .,0.3030859339669405,0.7235348694921413,1.0266208034590818
550,i lost my arm in a car accident .,0.4546939416213718,0.7458360353930402,1.200529977014412
551,i lost my job as a banker a month ago .,0.46395809121167986,0.6618560355773297,1.1258141267890096
552,i love agatha christie novels .,0.2863369898368546,0.7068498636872391,0.9931868535240937
553,i love all sorts of fresh vegetables .,0.28930579797088285,0.7036908093477905,0.9929966073186733
554,i love bicycling .,0.34067568208411103,0.7448287801717015,1.0855044622558125
555,i love butterflies .,0.25196527375737787,0.7279043816897683,0.9798696554471462
556,i love cabins in the woods on the lake .,0.28146526983982767,0.7088755854160809,0.9903408552559085
557,i love chickens .,0.2514446901186602,0.738977417843671,0.9904221079623312
558,i love chocolate cake with extra frosting .,0.24766305088996887,0.665327941927444,0.9129909928174129
559,i love collecting teapots .,0.29880577747826464,0.6951639034359687,0.9939696809142333
560,i love dark clothes .,0.33084253679407993,0.7534517852916451,1.084294322085725
561,i love decorating for christmas .,0.2085165614626021,0.6208984189511284,0.8294149804137305
562,i love disneyland and mickey mouse .,0.23212663466256345,0.7133342062134034,0.9454608408759668
563,i love dragons .,0.23959847642981913,0.6878694642942946,0.9274679407241138
564,i love eating barbeque sandwiches and pizza puffs .,0.2260885141149629,0.7080334417660197,0.9341219558809826
565,i love eating kale .,0.2106555328828108,0.6606869954139256,0.8713425282967364
566,i love ergonomic keyboards and chairs .,0.3538518155910424,0.7441674087822321,1.0980192243732745
567,i love fall and winter .,0.2590800029283855,0.7133142168818267,0.9723942198102122
568,i love family time .,0.31035428680479527,0.7251445417077775,1.0354988285125728
569,i love going to comedy clubs .,0.29031417367150425,0.6571314150992293,0.9474455887707336
570,i love going to the park with my three children and my wife .,0.28152155159477843,0.704436127658937,0.9859576792537155
571,i love gummy bears .,0.22380262795559247,0.6787533391889156,0.902555967144508
572,i love ham and cheese sandwiches .,0.29410540390381357,0.7125681601714859,1.0066735640752995
573,i love helping people .,0.3871673004468903,0.7210535243216327,1.108220824768523
574,i love her though .,0.30273511675113696,0.7718189131664985,1.0745540299176355
575,i love history .,0.29559383671949035,0.6888550039773236,0.9844488406968139
576,i love honey .,0.2583965816120326,0.7309733294850957,0.9893699110971284
577,i love hot wings .,0.24347687882254831,0.6901184232219748,0.9335953020445231
578,i love huge paintings .,0.3113326839047659,0.7452387803914462,1.056571464296212
579,i love italian food and garlic bread .,0.266736437464715,0.6412865551451432,0.9080229926098582
580,i love listening to britney spears .,0.19745027351746103,0.681711000276664,0.879161273794125
581,i love money .,0.36596410190759343,0.7554254469750958,1.1213895488826893
582,"i love music of the 1980s , especially the pretenders .",0.24906865977391135,0.6867275415003178,0.9357962012742291
583,i love my family .,0.33578636673337314,0.739753538478908,1.0755399052122812
584,i love my grandchildren .,0.27320336543562007,0.7141308752497935,0.9873342406854135
585,i love my impala .,0.2875739913324651,0.698388300960687,0.9859622922931521
586,"i love my parrot , todd .",0.2115238815495104,0.6661185255406963,0.8776424070902067
587,i love new gadgets .,0.3335666822567873,0.7141715253596885,1.0477382076164758
588,i love new kids on the block .,0.295857396806241,0.695543857685152,0.991401254491393
589,i love nighttime .,0.2970909358555218,0.7225152401533705,1.0196061760088924
590,i love non gmo foods .,0.3585879670572467,0.731463936535647,1.0900519035928937
591,i love owning nice office supplies .,0.45133834195075906,0.7441978280394324,1.1955361699901914
592,i love pandas .,0.24761814405792393,0.6953632426066179,0.9429813866645418
593,i love people with a sense of humor .,0.31340663473747554,0.7287610639432387,1.0421676986807142
594,i love rage metal music .,0.24930287490496994,0.69433299608977,0.9436358709947399
595,i love robotics .,0.29433455358230276,0.7500167919370142,1.044351345519317
596,i love rollercoasters and sky diving .,0.27322795019790647,0.65539605480717,0.9286240050050765
597,i love romantic comedies .,0.22596088404316106,0.676783549662332,0.9027444337054931
598,i love rpg computer games .,0.387848102946009,0.7207064754163639,1.108554578362373
599,i love scary movies .,0.2559606976719806,0.6985585135159909,0.9545192111879715
600,i love sharks .,0.22692772999653243,0.7144423065583396,0.9413700365548721
601,i love shoes .,0.3289598237788596,0.7249191571681877,1.0538789809470472
602,i love smooth jazz .,0.2600481425979524,0.7329292379206436,0.992977380518596
603,i love social medial especially twitter .,0.3571387146912457,0.710324881068118,1.0674635957593637
604,"i love sports , but rugby is my favorite .",0.26847852788705495,0.6773658106474159,0.9458443385344708
605,i love sunny days .,0.2579341395103256,0.7291458751433311,0.9870800146536567
606,i love sweets .,0.25400821469156654,0.7113614225436322,0.9653696372351988
607,i love taking bubble baths .,0.248412965262105,0.6886365225373083,0.9370494877994133
608,i love talking on the phone .,0.44061789270926965,0.7057175250142791,1.1463354177235487
609,i love the all american rejects .,0.2412865594124014,0.6973487574289265,0.938635316841328
610,i love the band van halen .,0.23997990009229397,0.7159657205029362,0.9559456205952301
611,i love the band van haven .,0.24252001335116802,0.6953424698640447,0.9378624832152127
612,i love the chainsmokers .,0.23267572318582097,0.698347247946657,0.931022971132478
613,i love the colors yellow and teal .,0.2804811979876831,0.7142212813623701,0.9947024793500532
614,i love the country but enjoy visiting the city life .,0.3500313617041684,0.6730838768648937,1.023115238569062
615,i love the desert .,0.2482838465111854,0.6817381191613094,0.9300219656724948
616,i love the forest .,0.26531948811680195,0.6796032771557634,0.9449227652725654
617,i love the natural world beauty .,0.29574966747532017,0.6828477795978642,0.9785974470731844
618,i love the smell of beans .,0.23949763340351637,0.6550649399041504,0.8945625733076668
619,i love the smell of leather .,0.262119661874749,0.6337492761649628,0.8958689380397118
620,i love the snow .,0.24022462110588094,0.68214255897351,0.9223671800793909
621,i love the summer .,0.25970497644811985,0.6937097775239636,0.9534147539720834
622,i love the tigers baseball team .,0.2120771261943446,0.6434005225805777,0.8554776487749223
623,i love the walking dead .,0.234430880202126,0.6889592727111449,0.9233901529132709
624,"i love the water , any water , ocean , river , or lake .",0.2491462153448083,0.681454791559645,0.9306010069044532
625,i love to barbecue .,0.25434269322795444,0.7159916386772238,0.9703343319051783
626,i love to binge watch shows on streaming services .,0.3079587119354983,0.6401525251868634,0.9481112371223617
627,i love to cook ethnic foods .,0.2839509150144295,0.6138908639190959,0.8978417789335253
628,i love to cook paella .,0.23924388788145734,0.6170213541877274,0.8562652420691848
629,i love to cut down trees .,0.3358679730336007,0.6959795133361695,1.0318474863697702
630,i love to drink wine and dance in the moonlight .,0.21821213282237295,0.6320700416426916,0.8502821744650646
631,i love to eat eggplant .,0.24687074901521555,0.685061766376748,0.9319325153919635
632,i love to eat pita bread with hummus .,0.22936328407377005,0.6741728038532528,0.9035360879270229
633,i love to go to the symphony orchestra .,0.21717852097572177,0.6705211238613629,0.8876996448370846
634,i love to gossip .,0.3013973517881823,0.6776571925888675,0.9790545443770498
635,i love to keep a small garden outside of my house .,0.2695787077427667,0.6995307731131106,0.9691094808558773
636,i love to lamp .,0.23489641528431093,0.6920609745520778,0.9269573898363888
637,i love to larp .,0.2243661264765251,0.6606431269221957,0.8850092533987208
638,i love to play league of legends .,0.2493470295376028,0.6908357582167355,0.9401827877543383
639,i love to play pobox .,0.24366533149805036,0.7014757950901185,0.9451411265881688
640,i love to read and relax by the lake on the weekends .,0.28167343277527834,0.6300222002487885,0.9116956330240669
641,i love to read the bible before i go to bed .,0.3438120298960712,0.6131077192809471,0.9569197491770183
642,i love to recycle .,0.30861848075073794,0.7171427805496933,1.0257612613004312
643,i love to sing songs from the movie frozen .,0.21305665926774964,0.6498198728872921,0.8628765321550418
644,i love to snack between meals .,0.31683399102985277,0.6888203482376412,1.005654339267494
645,i love to socialize .,0.34482292825123295,0.7204222387081245,1.0652451669593574
646,i love to take naps .,0.29584073508158326,0.6597905767903285,0.9556313118719117
647,i love to vacation in paris .,0.34063077299288125,0.6634353245385682,1.0040660975314495
648,i love to walk my dog everyday after work .,0.2778391912324878,0.6652886356644103,0.9431278268968981
649,i love to watch ted talks .,0.24133051890748902,0.6417843805072607,0.8831148994147497
650,i love to watch the voice .,0.2234775413562602,0.6299825331402644,0.8534600744965246
651,i love to write stories while sitting in the grass in my back yard .,0.30633079148174147,0.6619992743993066,0.9683300658810481
652,i love tuna .,0.2807228117308114,0.7081166780371859,0.9888394897679973
653,i love watching funny movies .,0.2527609835342446,0.6806950584364131,0.9334560419706577
654,i love watching superheroes shows .,0.23496218042782857,0.6703040783704637,0.9052662587982923
655,i love wearing flip flops .,0.29185313795824186,0.6965930195547116,0.9884461575129535
656,i love wearing name band clothing .,0.32742284628693596,0.6941081473214581,1.021530993608394
657,i love wearing skinny jeans and leggings .,0.34580855238164077,0.7244176559461266,1.0702262083277674
658,i love when my pets visit me in bed .,0.273732480705803,0.7500376402003894,1.0237701209061925
659,i love winning .,0.31661618428188376,0.7290318042425952,1.045647988524479
660,i love working out .,0.36137552246873383,0.7149865562009836,1.0763620786697174
661,i love zumba .,0.3041385323922441,0.7214441425294353,1.0255826749216794
662,i m going riding on my boat today .,0.3906007074001536,0.6521587013353383,1.0427594087354919
663,i made my first movie when i was 18 .,0.31091797803674126,0.7481510703555614,1.0590690483923026
664,i make and me by waiting tables .,0.4055112498936069,0.7017901008407534,1.1073013507343603
665,i make ask a year .,0.3776188799565716,0.7489324843688792,1.1265513643254508
666,i make friends fast and say goodbye fast .,0.3668907161045354,0.7463424801744623,1.1132331962789976
667,i make my own compost .,0.38686790893552825,0.709376107683056,1.0962440166185843
668,i make pottery .,0.28158783131220844,0.6989926105347877,0.9805804418469961
669,i make robots for a living .,0.33239766273618443,0.6777441874955912,1.0101418502317756
670,i make videos about makeup .,0.29880011420027586,0.6765172463306044,0.9753173605308803
671,i manage all the paperwork and incoming calls .,0.5000528156124346,0.7196270852209636,1.2196799008333983
672,i married a super model from italy .,0.3334838643168041,0.7091038980493067,1.0425877623661108
673,i married miss usa .,0.2905528736009728,0.7346326970382506,1.0251855706392234
674,i met my birth mother when i was sixteen .,0.3296567470897571,0.6643628648062077,0.9940196118959648
675,i met my husband when i was a freshman in college .,0.35936703156039584,0.683550701477543,1.0429177330379389
676,i met taylor swift .,0.23623593840238755,0.6485322299668042,0.8847681683691917
677,i miss my dad .,0.2775786447637074,0.6658899823753472,0.9434686271390547
678,i move south during the winter .,0.33773701946483925,0.7364783507600805,1.0742153702249198
679,i moved far from home .,0.3933146451781795,0.7493431946609235,1.142657839839103
680,i moved to ny to study in a prestigious designing school .,0.40036386289284565,0.7266732876678361,1.1270371505606818
681,i need a corvette to complete my life .,0.36132466097478755,0.7474950608698236,1.1088197218446112
